"id","set","category","relative_file","source_rect","grid","visible_pixels","has_hot_pink"
"object_0170_x358_y111_w2_h1","connected_objects","machinery_structures","connected_objects/machinery_structures/object_0170_x358_y111_w2_h1.png","System.Collections.Specialized.OrderedDictionary",,"2","False"
"object_0171_x180_y112_w60_h96","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0171_x180_y112_w60_h96.png","System.Collections.Specialized.OrderedDictionary",,"1985","False"
"object_0172_x305_y114_w30_h14","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0172_x305_y114_w30_h14.png","System.Collections.Specialized.OrderedDictionary",,"93","False"
"object_0173_x178_y115_w12_h13","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0173_x178_y115_w12_h13.png","System.Collections.Specialized.OrderedDictionary",,"46","False"
"object_0174_x340_y115_w1_h1","connected_objects","machinery_structures","connected_objects/machinery_structures/object_0174_x340_y115_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0175_x342_y115_w1_h1","connected_objects","machinery_structures","connected_objects/machinery_structures/object_0175_x342_y115_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0176_x344_y115_w1_h1","connected_objects","machinery_structures","connected_objects/machinery_structures/object_0176_x344_y115_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0177_x346_y115_w1_h1","connected_objects","machinery_structures","connected_objects/machinery_structures/object_0177_x346_y115_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0178_x348_y115_w1_h1","connected_objects","machinery_structures","connected_objects/machinery_structures/object_0178_x348_y115_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0179_x350_y115_w1_h1","connected_objects","machinery_structures","connected_objects/machinery_structures/object_0179_x350_y115_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0180_x352_y115_w1_h1","connected_objects","machinery_structures","connected_objects/machinery_structures/object_0180_x352_y115_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0181_x354_y115_w1_h1","connected_objects","machinery_structures","connected_objects/machinery_structures/object_0181_x354_y115_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0182_x356_y115_w1_h1","connected_objects","machinery_structures","connected_objects/machinery_structures/object_0182_x356_y115_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0183_x358_y115_w1_h1","connected_objects","machinery_structures","connected_objects/machinery_structures/object_0183_x358_y115_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0184_x360_y115_w1_h1","connected_objects","machinery_structures","connected_objects/machinery_structures/object_0184_x360_y115_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0185_x362_y115_w1_h1","connected_objects","machinery_structures","connected_objects/machinery_structures/object_0185_x362_y115_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0186_x180_y117_w2_h2","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0186_x180_y117_w2_h2.png","System.Collections.Specialized.OrderedDictionary",,"3","False"
"object_0187_x183_y117_w1_h2","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0187_x183_y117_w1_h2.png","System.Collections.Specialized.OrderedDictionary",,"2","False"
"object_0188_x185_y117_w3_h2","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0188_x185_y117_w3_h2.png","System.Collections.Specialized.OrderedDictionary",,"4","False"
"object_0189_x273_y118_w30_h12","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0189_x273_y118_w30_h12.png","System.Collections.Specialized.OrderedDictionary",,"64","False"
"object_0190_x180_y120_w4_h2","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0190_x180_y120_w4_h2.png","System.Collections.Specialized.OrderedDictionary",,"5","False"
"object_0191_x185_y120_w1_h2","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0191_x185_y120_w1_h2.png","System.Collections.Specialized.OrderedDictionary",,"2","False"
"object_0192_x187_y120_w1_h2","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0192_x187_y120_w1_h2.png","System.Collections.Specialized.OrderedDictionary",,"2","False"
"object_0193_x357_y122_w1_h1","connected_objects","machinery_structures","connected_objects/machinery_structures/object_0193_x357_y122_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0194_x349_y127_w1_h1","connected_objects","machinery_structures","connected_objects/machinery_structures/object_0194_x349_y127_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0195_x358_y127_w1_h1","connected_objects","machinery_structures","connected_objects/machinery_structures/object_0195_x358_y127_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0196_x355_y128_w1_h1","connected_objects","buttons_lights","connected_objects/buttons_lights/object_0196_x355_y128_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0197_x65_y129_w13_h13","connected_objects","floor_wall_blocks","connected_objects/floor_wall_blocks/object_0197_x65_y129_w13_h13.png","System.Collections.Specialized.OrderedDictionary",,"169","False"
"object_0198_x282_y129_w5_h2","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0198_x282_y129_w5_h2.png","System.Collections.Specialized.OrderedDictionary",,"7","False"
"object_0199_x323_y129_w5_h2","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0199_x323_y129_w5_h2.png","System.Collections.Specialized.OrderedDictionary",,"7","False"
"object_0200_x359_y129_w1_h1","connected_objects","buttons_lights","connected_objects/buttons_lights/object_0200_x359_y129_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0201_x115_y130_w10_h14","connected_objects","lights_collectibles","connected_objects/lights_collectibles/object_0201_x115_y130_w10_h14.png","System.Collections.Specialized.OrderedDictionary",,"74","False"
"object_0202_x273_y131_w30_h13","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0202_x273_y131_w30_h13.png","System.Collections.Specialized.OrderedDictionary",,"90","False"
"object_0203_x305_y131_w30_h13","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0203_x305_y131_w30_h13.png","System.Collections.Specialized.OrderedDictionary",,"90","False"
"object_0204_x341_y131_w3_h3","connected_objects","buttons_lights","connected_objects/buttons_lights/object_0204_x341_y131_w3_h3.png","System.Collections.Specialized.OrderedDictionary",,"4","False"
"object_0205_x345_y131_w3_h3","connected_objects","buttons_lights","connected_objects/buttons_lights/object_0205_x345_y131_w3_h3.png","System.Collections.Specialized.OrderedDictionary",,"4","False"
"object_0206_x349_y131_w3_h3","connected_objects","buttons_lights","connected_objects/buttons_lights/object_0206_x349_y131_w3_h3.png","System.Collections.Specialized.OrderedDictionary",,"4","False"
"object_0207_x99_y132_w12_h12","connected_objects","lights_collectibles","connected_objects/lights_collectibles/object_0207_x99_y132_w12_h12.png","System.Collections.Specialized.OrderedDictionary",,"70","False"
"object_0208_x129_y132_w12_h12","connected_objects","lights_collectibles","connected_objects/lights_collectibles/object_0208_x129_y132_w12_h12.png","System.Collections.Specialized.OrderedDictionary",,"70","False"
"object_0209_x83_y133_w13_h11","connected_objects","lights_collectibles","connected_objects/lights_collectibles/object_0209_x83_y133_w13_h11.png","System.Collections.Specialized.OrderedDictionary",,"68","False"
"object_0210_x144_y133_w13_h11","connected_objects","lights_collectibles","connected_objects/lights_collectibles/object_0210_x144_y133_w13_h11.png","System.Collections.Specialized.OrderedDictionary",,"68","False"
"object_0211_x353_y133_w1_h1","connected_objects","buttons_lights","connected_objects/buttons_lights/object_0211_x353_y133_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0212_x355_y133_w1_h1","connected_objects","buttons_lights","connected_objects/buttons_lights/object_0212_x355_y133_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0213_x355_y135_w1_h1","connected_objects","buttons_lights","connected_objects/buttons_lights/object_0213_x355_y135_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0214_x284_y137_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0214_x284_y137_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0215_x325_y137_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0215_x325_y137_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0216_x340_y139_w1_h1","connected_objects","buttons_lights","connected_objects/buttons_lights/object_0216_x340_y139_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0217_x342_y139_w1_h1","connected_objects","buttons_lights","connected_objects/buttons_lights/object_0217_x342_y139_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0218_x344_y139_w1_h1","connected_objects","buttons_lights","connected_objects/buttons_lights/object_0218_x344_y139_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0219_x346_y139_w1_h1","connected_objects","buttons_lights","connected_objects/buttons_lights/object_0219_x346_y139_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0220_x348_y139_w1_h1","connected_objects","buttons_lights","connected_objects/buttons_lights/object_0220_x348_y139_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0221_x350_y139_w1_h1","connected_objects","buttons_lights","connected_objects/buttons_lights/object_0221_x350_y139_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0222_x352_y139_w1_h1","connected_objects","buttons_lights","connected_objects/buttons_lights/object_0222_x352_y139_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0223_x354_y139_w1_h1","connected_objects","buttons_lights","connected_objects/buttons_lights/object_0223_x354_y139_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0224_x356_y139_w1_h1","connected_objects","buttons_lights","connected_objects/buttons_lights/object_0224_x356_y139_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0225_x358_y139_w1_h1","connected_objects","buttons_lights","connected_objects/buttons_lights/object_0225_x358_y139_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0226_x360_y139_w1_h1","connected_objects","buttons_lights","connected_objects/buttons_lights/object_0226_x360_y139_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0227_x362_y139_w1_h1","connected_objects","buttons_lights","connected_objects/buttons_lights/object_0227_x362_y139_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0228_x318_y143_w1_h1","connected_objects","pipes_machinery","connected_objects/pipes_machinery/object_0228_x318_y143_w1_h1.png","System.Collections.Specialized.OrderedDictionary",,"1","False"
"object_0229_x0_y144_w64_h10","connected_objects","floor_wall_blocks","connected_objects/floor_wall_blocks/object_0229_x0_y144_w64_h10.png","System.Collections.Specialized.OrderedDictionary",,"640","False"
"object_0230_x69_y145_w6_h12","connected_objects","floor_wall_blocks","connected_objects/floor_wall_blocks/object_0230_x69_y145_w6_h12.png","System.Collections.Specialized.OrderedDictionary",,"60","False"
"object_0231_x85_y145_w6_h10","connected_objects","lights_collectibles","connected_objects/lights_collectibles/object_0231_x85_y145_w6_h10.png","System.Collections.Specialized.OrderedDictionary",,"32","True"
"object_0232_x101_y145_w6_h10","connected_objects","lights_collectibles","connected_objects/lights_collectibles/object_0232_x101_y145_w6_h10.png","System.Collections.Specialized.OrderedDictionary",,"32","True"
"object_0233_x117_y145_w6_h10","connected_objects","lights_collectibles","connected_objects/lights_collectibles/object_0233_x117_y145_w6_h10.png","System.Collections.Specialized.OrderedDictionary",,"32","False"
"object_0234_x133_y145_w6_h10","connected_objects","lights_collectibles","connected_objects/lights_collectibles/object_0234_x133_y145_w6_h10.png","System.Collections.Specialized.OrderedDictionary",,"32","True"
"object_0235_x149_y145_w6_h10","connected_objects","lights_collectibles","connected_objects/lights_collectibles/object_0235_x149_y145_w6_h10.png","System.Collections.Specialized.OrderedDictionary",,"32","True"
"object_0236_x165_y145_w6_h10","connected_objects","lights_collectibles","connected_objects/lights_collectibles/object_0236_x165_y145_w6_h10.png","System.Collections.Specialized.OrderedDictionary",,"32","False"
"object_0237_x343_y145_w2_h1","connected_objects","buttons_lights","connected_objects/buttons_lights/object_0237_x343_y145_w2_h1.png","System.Collections.Specialized.OrderedDictionary",,"2","False"
"object_0238_x359_y145_w2_h1","connected_objects","buttons_lights","connected_objects/buttons_lights/object_0238_x359_y145_w2_h1.png","System.Collections.Specialized.OrderedDictionary",,"2","False"
"object_0239_x375_y145_w2_h1","connected_objects","buttons_lights","connected_objects/buttons_lights/object_0239_x375_y145_w2_h1.png","System.Collections.Specialized.OrderedDictionary",,"2","False"
